419; 0.505295;0.508448;0.516169;
420; 0.504898;0.514609;0.505870;
421; 0.504383;0.504579;0.505921;
422; 0.505589;0.505482;0.508825;
423; 0.506850;0.502627;0.505499;
424; 0.506191;0.506552;0.506554;
425; 0.507242;0.503577;0.505030;
426; 0.511026;0.507908;0.509643;
427; 0.506679;0.509810;0.503028;
428; 0.504307;0.502024;0.509290;
429; 0.507609;0.504668;0.509046;
430; 0.504880;0.505414;0.506727;
431; 0.507632;0.508437;0.506664;
432; 0.505565;0.504802;0.504624;
433; 0.503910;0.504920;0.502330;
434; 0.501659;0.503662;0.504355;
435; 0.508570;0.503450;0.504773;
436; 0.503130;0.501667;0.505939;
437; 0.505089;0.504014;0.507485;
438; 0.504961;0.508423;0.504293;
439; 0.503561;0.506573;0.508102;
440; 0.509895;0.507128;0.504984;
441; 0.507150;0.503469;0.507680;
442; 0.504874;0.504559;0.509072;
443; 0.506221;0.503975;0.507432;
444; 0.503637;0.509726;0.506951;
445; 0.503103;0.504082;0.508936;
446; 0.504947;0.504091;0.506920;
447; 0.504975;0.505325;0.508479;
448; 0.504402;0.503651;0.504348;
449; 0.506763;0.506306;0.507722;
450; 0.507532;0.507377;0.511657;
451; 0.502223;0.504267;0.506982;
452; 0.504154;0.502231;0.508102;
453; 0.505023;0.505640;0.504931;
454; 0.504601;0.509512;0.509175;
455; 0.511145;0.507483;0.509115;
456; 0.508728;0.506619;0.505516;
457; 0.508776;0.503214;0.507494;
458; 0.506219;0.504912;0.507299;
459; 0.514541;0.505464;0.505214;
460; 0.505097;0.505322;0.507078;
461; 0.507128;0.506298;0.511178;
462; 0.501890;0.510965;0.507194;
463; 0.502673;0.507068;0.505804;
464; 0.506175;0.505369;0.505156;
465; 0.502758;0.504517;0.509549;
466; 0.508911;0.510806;0.502436;
467; 0.511355;0.504188;0.508295;
468; 0.507899;0.506043;0.522817;
469; 0.507946;0.505915;0.508854;
470; 0.505440;0.507196;0.508989;
471; 0.505424;0.515474;0.508484;
472; 0.502046;0.504252;0.504877;
473; 0.505463;0.507357;0.506388;
474; 0.505135;0.505108;0.508451;
475; 0.506820;0.505181;0.509625;
476; 0.505922;0.505941;0.507102;
477; 0.506617;0.508629;0.508687;
478; 0.506689;0.506714;0.510755;
479; 0.508112;0.512010;0.505420;
480; 0.504749;0.506727;0.506422;
481; 0.508461;0.507558;0.510265;
482; 0.502993;0.508465;0.505037;
483; 0.505853;0.504991;0.507684;
484; 0.503912;0.505886;0.508234;
485; 0.505854;0.505537;0.505799;
486; 0.506804;0.506611;0.506042;
487; 0.504931;0.507001;0.506820;
488; 0.508890;0.510647;0.504622;
489; 0.508224;0.507130;0.505221;
490; 0.510266;0.507594;0.505100;
491; 0.508593;0.506017;0.508063;
492; 0.505557;0.505713;0.506264;
493; 0.507534;0.506878;0.508319;
494; 0.506602;0.508342;0.513619;
495; 0.507975;0.506649;0.508638;
496; 0.503234;0.508774;0.506462;
497; 0.504876;0.507442;0.507827;
498; 0.512874;0.516765;0.506358;
499; 0.508094;0.507071;0.507583;
500; 0.506317;0.508510;0.502571;
501; 0.510548;0.508415;0.506324;
502; 0.508972;0.506461;0.506971;
503; 0.504116;0.506638;0.508705;
504; 0.505676;0.507222;0.511380;
505; 0.507388;0.507076;0.512349;
506; 0.508209;0.508566;0.509334;
507; 0.504122;0.505449;0.507389;
508; 0.506806;0.506785;0.509038;
509; 0.505227;0.510455;0.510472;
510; 0.508101;0.504203;0.510264;
511; 0.508932;0.517413;0.511130;
512; 0.510465;0.509091;0.509887;
513; 0.506750;0.504658;0.510909;
514; 0.510651;0.505211;0.506816;
515; 0.509489;0.506421;0.509900;
516; 0.506589;0.504806;0.509285;
517; 0.506028;0.508021;0.506557;
518; 0.507235;0.506662;0.510405;
519; 0.509040;0.506357;0.509713;
520; 0.505193;0.508637;0.508154;
521; 0.505932;0.507347;0.507716;
522; 0.510883;0.506813;0.508549;
523; 0.508119;0.511047;0.506081;
524; 0.509299;0.507225;0.507453;
525; 0.507108;0.512507;0.505187;
526; 0.511214;0.506343;0.506117;
527; 0.507167;0.505709;0.506318;
528; 0.507169;0.507065;0.509676;
529; 0.507200;0.501372;0.508255;
530; 0.509610;0.506774;0.507444;
531; 0.512776;0.505925;0.508152;
532; 0.506946;0.506346;0.509038;
533; 0.508805;0.508208;0.508356;
534; 0.507773;0.509023;0.510084;
535; 0.504216;0.508971;0.506966;
536; 0.508118;0.505518;0.512189;
537; 0.503899;0.507909;0.519274;
538; 0.506607;0.508958;0.505811;
539; 0.508827;0.509490;0.504317;
540; 0.506764;0.504486;0.509387;
541; 0.506277;0.507131;0.507058;
542; 0.503257;0.510090;0.511220;
543; 0.505681;0.505718;0.508923;
544; 0.505678;0.508670;0.518018;
545; 0.509702;0.511799;0.506975;
546; 0.506394;0.509953;0.506130;
547; 0.506541;0.507324;0.508608;
548; 0.505167;0.508534;0.525494;
549; 0.506924;0.504960;0.517980;
550; 0.504284;0.513315;0.512926;
551; 0.506352;0.510840;0.506169;
552; 0.507486;0.506619;0.509459;
553; 0.508408;0.509955;0.508055;
554; 0.505379;0.507509;0.505759;
555; 0.508337;0.506940;0.510919;
556; 0.509995;0.506381;0.506667;
557; 0.504831;0.512677;0.506710;
558; 0.507243;0.505846;0.511164;
559; 0.506691;0.509140;0.508182;
560; 0.506951;0.507686;0.507486;
561; 0.505640;0.508457;0.507987;
562; 0.506598;0.506422;0.508341;
563; 0.507341;0.507816;0.509747;
564; 0.507911;0.506012;0.508589;
565; 0.507767;0.512602;0.504573;
566; 0.510225;0.513371;0.509345;
567; 0.510749;0.508203;0.505851;
568; 0.513411;0.502248;0.517172;
569; 0.509784;0.507894;0.507383;
570; 0.519112;0.508380;0.510860;
571; 0.509705;0.506547;0.514236;
572; 0.507971;0.523257;0.531314;
573; 0.508856;0.518459;0.508629;
574; 0.509986;0.504605;0.512513;
575; 0.505355;0.513387;0.506580;
576; 0.507295;0.507184;0.513040;
577; 0.515248;0.507814;0.510904;
578; 0.513910;0.508550;0.509540;
579; 0.508557;0.509574;0.508156;
580; 0.509445;0.506117;0.511588;
581; 0.506938;0.508554;0.507469;
582; 0.504008;0.506452;0.507571;
583; 0.510344;0.508145;0.514697;
584; 0.511612;0.535307;0.518999;
585; 0.515775;0.513180;0.510861;
586; 0.512481;0.508859;0.512021;
587; 0.516604;0.508305;0.513698;
588; 0.506061;0.509315;0.514476;
589; 0.504454;0.509513;0.511212;
590; 0.510707;0.508148;0.508523;
591; 0.507061;0.509011;0.514479;
592; 0.505654;0.510477;0.506796;
593; 0.506211;0.509486;0.509297;
594; 0.506823;0.508292;0.508865;
595; 0.513349;0.504231;0.509496;
596; 0.508733;0.506787;0.512364;
597; 0.511670;0.506237;0.510446;
598; 0.510182;0.512201;0.510994;
599; 0.506686;0.506945;0.510265;
600; 0.510685;0.513726;0.512375;
601; 0.510893;0.508882;0.509721;
602; 0.507964;0.512399;0.512142;
603; 0.505733;0.507086;0.509396;
604; 0.507043;0.507878;0.510192;
605; 0.511644;0.506365;0.511931;
606; 0.508144;0.507918;0.515133;
607; 0.509022;0.506770;0.511941;
608; 0.507043;0.509205;0.508818;
609; 0.510669;0.514361;0.509907;
610; 0.507862;0.505847;0.512027;
611; 0.510064;0.510687;0.514427;
612; 0.510969;0.513514;0.511727;
613; 0.507977;0.512111;0.509572;
614; 0.528018;0.515194;0.510384;
615; 0.508974;0.506888;0.512127;
616; 0.510563;0.505928;0.507234;
617; 0.509702;0.507767;0.508561;
618; 0.506351;0.511530;0.509509;
619; 0.508104;0.509611;0.511341;
620; 0.508644;0.508409;0.512871;
621; 0.513999;0.510167;0.515499;
622; 0.509052;0.513103;0.511040;
623; 0.511186;0.509166;0.514056;
624; 0.511119;0.511964;0.509630;
625; 0.514569;0.508748;0.510040;
626; 0.510958;0.512068;0.510413;
627; 0.511497;0.506566;0.514033;
628; 0.509478;0.506845;0.512846;
629; 0.512030;0.507666;0.520635;
630; 0.511151;0.514646;0.511510;
631; 0.513707;0.509997;0.510657;
632; 0.512187;0.511752;0.507505;
633; 0.510243;0.507402;0.510865;
634; 0.510028;0.515034;0.506706;
635; 0.508730;0.512073;0.509160;
636; 0.507496;0.508956;0.512945;
637; 0.511807;0.508464;0.511068;
638; 0.508694;0.512129;0.510781;
639; 0.507678;0.512211;0.511230;
640; 0.513877;0.508206;0.510709;
641; 0.506291;0.509839;0.507521;
642; 0.510444;0.510336;0.511897;
643; 0.510805;0.511864;0.508155;
644; 0.511756;0.510203;0.510974;
645; 0.509199;0.508411;0.512898;
646; 0.509513;0.507331;0.510734;
647; 0.513015;0.509223;0.508836;
648; 0.508188;0.510125;0.510801;
649; 0.511666;0.512679;0.507727;
650; 0.512585;0.508065;0.511118;
651; 0.509185;0.509075;0.509190;
652; 0.506848;0.513593;0.511942;
653; 0.509601;0.509733;0.510713;
654; 0.509733;0.510336;0.509223;
655; 0.516220;0.505417;0.509922;
656; 0.510348;0.510747;0.515990;
657; 0.505041;0.510478;0.508529;
658; 0.510996;0.507185;0.509814;
659; 0.509251;0.511981;0.512418;
660; 0.512209;0.508377;0.507269;
661; 0.507385;0.507748;0.506939;
662; 0.511513;0.510959;0.514113;
663; 0.517752;0.516145;0.508477;
664; 0.509141;0.510367;0.509020;
665; 0.513347;0.511579;0.511339;
666; 0.511200;0.509639;0.513129;
667; 0.507544;0.508293;0.508970;
668; 0.514377;0.511513;0.509913;
669; 0.510749;0.510131;0.512162;
670; 0.508779;0.511377;0.509377;
671; 0.510525;0.518261;0.522296;
672; 0.511283;0.513617;0.512325;
673; 0.511045;0.511364;0.510634;
674; 0.510798;0.509143;0.510539;
675; 0.506818;0.510325;0.516939;
676; 0.508577;0.506997;0.512693;
677; 0.505477;0.510595;0.508612;
678; 0.511125;0.510625;0.512394;
679; 0.507899;0.512270;0.508285;
680; 0.507696;0.509627;0.510922;
681; 0.505109;0.509582;0.508814;
682; 0.509016;0.507725;0.509506;
683; 0.507203;0.507615;0.508302;
684; 0.505520;0.511965;0.512152;
685; 0.510469;0.509054;0.509717;
686; 0.511424;0.511969;0.508733;
687; 0.505465;0.506220;0.512350;
688; 0.506044;0.509027;0.507137;
689; 0.509681;0.512627;0.510810;
690; 0.508673;0.509331;0.508494;
691; 0.510398;0.506546;0.511731;
692; 0.509925;0.514319;0.510912;
693; 0.510975;0.507331;0.511029;
694; 0.511167;0.512764;0.510695;
695; 0.509792;0.511365;0.510244;
696; 0.507402;0.511551;0.506708;
697; 0.509179;0.519357;0.512545;
698; 0.511286;0.507838;0.510517;
699; 0.511025;0.508902;0.509012;
700; 0.507723;0.516105;0.508489;
701; 0.509288;0.511696;0.516744;
702; 0.508664;0.507567;0.510941;
703; 0.507749;0.510641;0.508827;
704; 0.511990;0.517787;0.509197;
705; 0.509437;0.512797;0.515700;
706; 0.508853;0.511567;0.508880;
707; 0.504960;0.508031;0.509000;
708; 0.511166;0.507764;0.507656;
709; 0.508252;0.506785;0.510570;
710; 0.507038;0.511035;0.508555;
711; 0.508693;0.507038;0.509494;
712; 0.512319;0.507895;0.510133;
713; 0.509074;0.508729;0.516737;
714; 0.527934;0.563702;0.561020;
715; 0.555707;0.569079;0.538580;
716; 0.567434;0.535522;0.578240;
717; 0.522302;0.523064;0.537842;
718; 0.726844;0.648939;0.545923;
719; 0.537211;0.526449;0.529444;
720; 0.518095;0.530111;0.526102;
721; 0.555705;0.527395;0.530181;
722; 0.528135;0.525514;0.531082;
723; 0.530281;0.520884;0.521003;
724; 0.518732;0.535235;0.532978;
725; 0.576538;0.668115;0.571149;
726; 0.540312;0.524503;0.523518;
727; 0.514508;0.515268;0.530687;
728; 0.526721;0.554248;0.566515;
729; 0.581457;0.524343;0.522368;
730; 0.508053;0.511914;0.512254;
731; 0.510792;0.509766;0.513008;
732; 0.517432;0.553628;0.520898;
733; 0.507698;0.510130;0.512924;
734; 0.516604;0.510007;0.509357;
735; 0.508054;0.515080;0.512375;
736; 0.509009;0.509831;0.521168;
